Date,AAPL,AMZN,BBAR,BMA,DIA,EEM,GGAL,GOOGL,MSFT,NVDA,PAM,QQQ,SPY,YPF,Total_portafolio
2024-10-29,"2321,45","763,32","551,6","1553,47","1651,29","650,74","2588,27","506,12","2988,69","847,16","1660,0","3969,67","2857,64","745,2","23654,63"
2024-10-30,"2285,98","770,92","540,06","1535,18","1648,36","644,4","2526,86","520,38","2992,7","835,71","1668,5","3939,67","2848,99","736,5","23494,22"
2024-10-31,"2244,36","745,6","548,02","1539,11","1632,41","640,23","2549,1","510,38","2811,56","796,24","1673,25","3840,23","2793,14","735,3","23058,94"
2024-11-01,"2214,55","791,72","548,42","1488,35","1643,16","640,8","2510,9","510,92","2839,38","812,08","1650,5","3868,64","2804,93","761,1","23085,46"
2024-11-04,"2205,61","783,12","545,63","1477,34","1633,9","644,4","2502,2","504,81","2826,16","815,98","1643,0","3857,37","2798,89","797,7","23036,1"
2024-11-05,"2219,92","798,0","561,15","1484,02","1650,51","653,19","2504,13","506,3","2846,92","839,13","1692,25","3906,58","2832,74","824,7","23319,53"
2024-11-06,"2212,67","828,36","608,51","1616,63","1708,86","645,12","2656,44","526,49","2907,25","873,31","1730,75","4012,69","2903,17","847,5","24077,76"
2024-11-07,"2259,95","840,2","627,62","1606,99","1709,48","659,38","2647,74","539,14","2943,58","892,93","1735,5","4075,87","2925,62","879,6","24343,6"
2024-11-08,"2257,27","832,72","611,7","1558,79","1720,12","643,11","2602,29","531,98","2923,58","885,43","1754,0","4080,63","2938,29","877,2","24217,1"
2024-11-11,"2230,12","827,36","619,66","1556,62","1731,45","638,21","2601,8","537,94","2892,24","871,21","1776,75","4078,25","2941,09","895,2","24197,91"
2024-11-12,"2230,12","835,64","627,22","1569,61","1717,3","626,11","2647,26","541,73","2926,97","889,39","1792,25","4070,87","2931,96","893,7","24300,12"
2024-11-13,"2238,97","856,4","643,93","1565,08","1718,94","622,08","2660,79","533,56","2941,99","877,27","1849,25","4065,63","2933,38","927,3","24434,58"
2024-11-14,"2269,8","845,92","638,36","1555,05","1710,7","618,62","2645,32","523,72","2953,68","880,21","1896,0","4037,38","2914,52","967,8","24457,07"
2024-11-15,"2237,78","810,44","646,72","1574,72","1699,26","618,62","2721,72","514,5","2871,41","851,54","1909,5","3941,18","2877,19","971,7","24246,28"
2024-11-18,"2267,81","806,8","703,63","1660,9","1698,01","625,68","2860,49","522,88","2876,67","840,57","2000,5","3968,56","2888,98","1048,2","24769,67"
2024-11-19,"2270,4","818,44","686,12","1590,66","1692,73","625,25","2757,5","531,29","2890,72","881,71","1985,25","3995,87","2899,54","1066,5","24691,97"
2024-11-20,"2277,56","811,52","699,25","1609,35","1698,4","624,53","2787,96","524,91","2874,8","874,99","2047,25","3993,56","2900,52","1115,1","24839,71"
2024-11-21,"2272,78","793,52","652,69","1574,13","1716,7","623,23","2704,31","500,0","2862,39","879,67","2057,0","4007,93","2916,09","1124,1","24684,56"
2024-11-22,"2286,21","788,48","658,66","1591,84","1733,09","623,38","2682,55","491,44","2891,03","851,36","2123,25","4014,36","2925,13","1200,9","24861,67"
2024-11-25,"2316,05","805,8","656,67","1588,89","1750,3","623,81","2684,0","500,06","2903,44","815,8","2065,75","4020,71","2935,05","1177,8","24844,12"
2024-11-26,"2337,83","831,44","672,19","1648,7","1755,46","621,22","2742,99","504,45","2967,22","821,19","2098,25","4042,3","2950,38","1200,9","25194,51"
2024-11-27,"2336,54","822,96","651,1","1614,07","1751,0","622,08","2713,01","504,78","2932,55","811,72","2105,0","4010,47","2941,44","1191,3","25008,01"
2024-11-29,"2360,41","831,56","659,85","1670,34","1760,19","623,09","2728,97","503,94","2935,81","829,17","2139,75","4045,71","2959,71","1209,0","25257,5"
2024-12-02,"2382,88","842,84","691,69","1725,03","1754,91","625,54","2863,87","511,52","2987,95","831,45","2173,25","4089,76","2965,01","1206,6","25652,3"
2024-12-03,"2413,32","853,76","686,12","1663,85","1751,59","626,83","2809,72","511,07","2989,47","841,23","2177,5","4102,3","2966,39","1204,5","25597,64"
2024-12-04,"2416,9","872,64","649,11","1631,58","1763,51","628,42","2713,5","520,11","3032,6","870,49","2151,5","4153,02","2984,81","1151,4","25539,58"
2024-12-05,"2417,2","882,2","665,82","1690,41","1754,64","632,59","2815,52","514,95","3068,65","870,07","2175,5","4141,51","2979,9","1153,8","25762,75"
2024-12-06,"2415,21","908,12","687,31","1704,18","1748,69","631,59","2848,88","521,12","3075,23","854,36","2185,5","4178,57","2985,55","1166,1","25910,41"
2024-12-09,"2454,09","904,36","693,28","1690,6","1740,6","644,55","2817,94","523,69","3092,22","832,59","2196,5","4146,03","2970,17","1215,3","25921,92"
2024-12-10,"2464,24","900,16","661,44","1655,78","1735,16","634,18","2801,98","552,95","3073,57","810,15","2168,25","4131,9","2960,94","1219,5","25770,21"
2024-12-11,"2451,51","921,04","692,09","1783,86","1730,55","636,77","2986,68","583,5","3112,81","835,59","2262,75","4205,87","2983,83","1293,6","26480,45"
2024-12-12,"2466,13","915,88","690,5","1762,41","1721,79","633,6","2977,5","573,23","3116,76","823,77","2241,5","4178,73","2968,45","1318,8","26389,05"
2024-12-13,"2467,82","909,84","685,32","1829,31","1718,27","634,18","3013,28","566,84","3100,89","805,24","2234,75","4210,72","2967,86","1336,8","26481,1"
2024-12-16,"2496,76","931,72","764,92","2101,79","1714,36","630,72","3276,31","587,27","3130,84","791,74","2294,75","4271,35","2980,54","1337,4","27310,46"
2024-12-17,"2521,03","924,6","764,52","2090,58","1703,41","629,21","3322,73","583,56","3150,73","782,08","2267,25","4252,54","2968,26","1346,4","27306,91"
2024-12-18,"2467,02","882,08","693,28","1917,25","1659,02","614,57","3062,11","562,6","3032,39","773,21","2141,25","4099,12","2879,79","1250,7","26034,39"
2024-12-19,"2484,33","893,16","671,79","1873,77","1660,23","616,62","2963,96","562,93","3029,89","783,82","2124,25","4080,87","2878,91","1242,6","25867,13"
2024-12-20,"2531,07","899,68","728,3","1902,49","1680,76","619,11","3074,68","571,59","3026,91","807,94","2148,0","4116,51","2913,49","1260,6","26281,13"
2024-12-23,"2538,83","900,24","735,47","1922,96","1682,13","622,62","3051,48","581,2","3017,55","837,75","2166,75","4156,61","2930,93","1273,2","26417,72"
2024-12-24,"2567,97","916,2","774,47","1968,21","1696,29","624,53","3136,57","585,62","3045,84","841,04","2205,25","4212,97","2963,51","1283,7","26822,18"
2024-12-26,"2576,13","908,2","778,45","1995,36","1699,07","622,33","3129,32","584,1","3037,38","839,31","2202,75","4210,11","2963,71","1291,8","26838,01"
2024-12-27,"2542,01","895,0","783,23","1971,94","1686,48","619,55","3109,01","575,62","2984,83","821,79","2209,75","4154,15","2932,51","1279,2","26565,07"
2024-12-30,"2508,3","885,2","758,15","1914,69","1669,89","614,57","3037,45","571,08","2945,31","824,67","2194,0","4098,9","2899,05","1271,1","26192,36"
2024-12-31,"2490,59","877,56","758,55","1903,68","1668,83","612,52","3013,28","565,29","2922,22","805,48","2198,5","4064,08","2888,5","1275,3","26044,37"
2025-01-02,"2425,25","880,88","866,4","2147,83","1662,17","611,64","3326,6","565,67","2901,98","829,59","2326,5","4056,13","2881,4","1338,0","26820,04"
2025-01-03,"2420,38","896,76","885,9","2179,11","1675,34","617,35","3390,42","572,72","2935,05","866,54","2338,5","4122,51","2917,43","1321,8","27139,82"
2025-01-06,"2436,69","910,44","926,1","2239,71","1675,23","619,55","3438,29","587,89","2966,25","896,29","2353,5","4169,89","2934,24","1350,3","27504,35"
2025-01-07,"2408,94","888,44","913,76","2279,26","1668,17","615,15","3491,96","583,77","2928,26","840,56","2369,5","4095,48","2901,07","1380,9","27365,21"
2025-01-08,"2413,81","888,52","893,47","2223,58","1671,3","612,22","3432,97","579,17","2943,44","840,38","2317,0","4096,19","2905,3","1359,6","27176,97"
2025-01-10,"2355,63","875,76","932,07","2239,71","1644,63","601,82","3484,22","573,47","2904,55","815,19","2372,0","4031,96","2860,95","1375,5","27067,47"
2025-01-13,"2331,27","873,84","862,42","2105,14","1658,87","597,72","3290,82","570,39","2892,34","799,12","2239,5","4019,0","2865,38","1335,3","26441,12"
2025-01-14,"2320,13","871,04","918,94","2254,47","1667,46","604,46","3405,41","566,36","2881,81","790,3","2330,5","4015,19","2869,33","1350,0","26845,38"
2025-01-15,"2365,78","893,4","930,08","2264,7","1695,27","612,37","3463,43","583,95","2955,57","817,17","2310,5","4107,56","2921,52","1350,0","27271,3"
2025-01-16,"2270,2","882,64","904,21","2196,23","1692,6","611,64","3379,78","576,07","2943,58","801,16","2225,25","4078,78","2915,9","1314,6","26792,64"
2025-01-17,"2287,31","903,76","871,18","2054,97","1705,63","616,47","3242,95","585,29","2974,43","825,99","2150,25","4147,63","2945,18","1281,3","26592,34"
2025-01-21,"2214,3","922,84","928,49","2150,19","1726,74","623,06","3392,35","591,42","2970,75","844,7","2227,75","4171,96","2972,14","1300,5","27037,2"
2025-01-22,"2226,14","940,04","941,22","2139,77","1731,37","623,5","3426,2","592,37","3093,47","882,13","2198,75","4225,3","2988,84","1290,6","27299,7"
2025-01-23,"2224,45","941,68","911,38","2072,09","1747,46","624,97","3331,43","591,21","3097,0","883,03","2171,0","4234,28","3005,16","1258,8","27093,92"
2025-01-24,"2215,7","939,4","897,05","2053,2","1742,52","629,07","3299,04","597,87","3078,63","855,44","2141,0","4210,35","2996,38","1228,8","26884,43"
2025-01-27,"2286,11","941,68","843,72","1921,78","1754,29","617,64","3131,74","572,78","3012,77","710,29","2071,0","4087,77","2954,0","1188,6","26094,16"
2025-01-28,"2369,66","952,6","850,88","1925,12","1759,35","622,18","3186,38","583,2","3100,4","773,69","2032,5","4148,18","2979,38","1165,8","26449,32"
2025-01-29,"2380,6","948,28","908,99","2005,0","1754,52","622,33","3306,29","583,53","3066,64","741,96","2181,5","4140,39","2966,02","1200,0","26806,04"
2025-01-30,"2362,99","938,56","899,44","1999,1","1760,96","632,87","3350,77","599,84","2877,09","747,66","2243,75","4158,04","2981,94","1214,4","26767,4"
2025-01-31,"2347,18","950,72","869,59","1956,6","1747,5","625,7","3262,77","609,24","2877,58","720,18","2235,75","4152,0","2966,07","1184,1","26504,98"
2025-02-03,"2267,71","949,68","856,06","1886,56","1743,1","621,16","3151,56","600,91","2848,87","699,73","2125,5","4118,77","2946,11","1154,4","25970,13"
2025-02-04,"2315,35","968,24","844,12","1893,44","1748,05","632,29","3163,17","616,29","2858,93","711,67","2160,75","4169,33","2965,88","1179,6","26227,1"
2025-02-05,"2312,07","944,68","836,56","1823,01","1760,37","630,68","3080,0","571,35","2865,3","748,73","2075,0","4188,25","2977,9","1156,8","25970,71"
2025-02-06,"2319,53","955,32","890,28","1951,09","1755,23","633,31","3222,64","572,15","2882,85","771,83","2155,75","4210,11","2988,25","1179,9","26488,25"
2025-02-07,"2263,93","916,6","838,55","1836,0","1738,59","632,73","3074,68","553,46","2840,76","778,78","2016,75","4157,01","2960,9","1133,7","25742,44"
2025-02-10,"2266,62","932,56","824,62","1876,92","1745,11","640,34","3048,09","556,84","2857,89","801,16","2016,5","4207,33","2981,01","1140,0","25894,97"
2025-02-11,"2316,11","931,04","762,13","1759,86","1750,32","637,85","2833,89","553,4","2852,48","796,54","1931,5","4197,31","2983,27","1083,0","25388,71"
2025-02-12,"2358,42","915,72","772,08","1785,63","1740,59","641,37","2808,75","548,3","2835,84","786,58","1954,0","4199,78","2973,66","1087,8","25408,52"
2025-02-13,"2404,82","921,48","802,73","1813,76","1754,84","645,47","2854,68","555,85","2846,24","811,47","2014,25","4260,19","3005,06","1114,2","25805,05"
2025-02-14,"2435,39","914,72","806,71","1813,37","1749,07","650,45","2843,08","553,13","2831,61","832,83","2020,5","4278,08","3004,91","1116,6","25850,44"
2025-02-18,"2434,09","906,6","787,21","1822,81","1749,58","654,55","2864,35","548,77","2840,0","836,13","2027,75","4287,78","3013,73","1114,8","25888,16"
2025-02-19,"2438,07","906,52","790,39","1786,61","1752,52","653,53","2879,34","553,25","2875,57","835,11","2021,25","4288,97","3020,83","1113,3","25915,26"
2025-02-20,"2447,63","891,52","809,09","1844,46","1735,73","659,53","2951,87","551,13","2890,78","840,38","2036,75","4270,77","3008,26","1151,7","26089,61"
2025-02-21,"2444,84","866,32","770,09","1764,19","1705,94","657,63","2848,88","536,5","2835,76","806,32","2012,75","4182,13","2956,81","1111,8","25499,95"
2025-02-24,"2460,28","850,84","751,39","1731,33","1707,43","647,52","2811,17","535,28","2806,51","781,42","1983,0","4132,76","2943,35","1091,4","25233,68"
2025-02-25,"2459,68","851,2","753,78","1701,42","1713,72","647,96","2787,48","523,84","2764,14","759,53","1925,0","4080,69","2928,72","1062,6","24959,75"
2025-02-26,"2393,17","857,4","756,96","1729,95","1706,69","654,4","2857,58","515,81","2776,85","787,42","1927,25","4090,55","2930,19","1070,4","25054,63"
2025-02-27,"2362,7","834,96","719,95","1579,84","1698,87","641,66","2683,52","503,17","2726,83","720,66","1836,0","3976,95","2883,42","1033,5","24202,04"
2025-02-28,"2407,91","849,12","746,61","1648,5","1722,52","632,87","2766,68","508,49","2757,82","749,27","1920,25","4039,75","2928,42","1051,5","24729,72"
2025-03-03,"2369,97","820,08","744,62","1621,94","1697,85","627,31","2734,77","498,72","2698,77","684,14","1908,25","3951,35","2877,11","1028,7","24263,58"
2025-03-04,"2349,06","815,2","730,69","1610,33","1672,23","632,58","2698,02","510,4","2699,6","695,71","1892,75","3939,43","2843,06","1005,0","24094,07"
2025-03-05,"2347,17","833,44","756,96","1687,65","1691,48","651,48","2821,32","516,67","2785,81","703,57","1945,25","3990,78","2873,61","1024,2","24629,4"
2025-03-06,"2343,09","802,8","737,46","1626,66","1673,52","647,37","2747,34","514,67","2757,12","663,2","1947,5","3881,0","2822,6","1002,3","24166,65"
2025-03-07,"2380,33","797,0","749,4","1677,23","1682,8","650,6","2786,51","519,18","2732,25","675,92","1977,75","3909,54","2838,42","1001,7","24378,61"
2025-03-10,"2264,93","778,16","685,32","1577,87","1648,33","635,07","2616,31","495,89","2640,9","641,67","1868,0","3758,02","2762,82","946,8","23320,1"
2025-03-11,"2198,82","786,36","693,68","1605,81","1629,67","640,34","2629,85","490,42","2642,92","652,35","1897,5","3749,04","2739,86","956,7","23313,3"
2025-03-12,"2160,38","795,56","739,45","1672,7","1626,57","643,86","2793,76","499,6","2662,51","694,28","2011,5","3791,33","2754,39","1016,7","23862,58"
2025-03-13,"2087,7","775,56","723,53","1625,48","1606,25","641,22","2762,82","486,59","2631,25","693,32","1966,5","3723,12","2717,68","1011,3","23452,31"
2025-03-14,"2125,64","791,8","754,97","1676,83","1632,11","652,94","2873,06","494,75","2699,26","729,85","2061,0","3813,11","2773,81","1073,4","24152,52"
2025-03-17,"2130,71","782,96","733,08","1634,93","1647,23","664,07","2818,9","491,17","2700,23","717,01","2006,0","3837,83","2795,2","1085,4","24044,73"
2025-03-18,"2117,67","771,28","701,64","1533,6","1636,7","660,7","2650,16","480,34","2664,24","692,42","1897,5","3772,41","2764,99","1013,7","23357,36"
2025-03-19,"2143,06","782,16","748,2","1631,78","1651,99","662,31","2790,86","489,97","2694,11","704,95","1998,75","3822,89","2795,1","1064,4","23980,54"
2025-03-20,"2131,71","779,8","733,48","1571,77","1650,81","656,16","2725,1","486,71","2687,31","711,01","1987,5","3809,93","2787,02","1065,9","23784,21"
2025-03-21,"2173,23","784,84","756,96","1619,78","1652,0","652,94","2831,48","490,27","2718,01","706,03","2059,5","3822,49","2787,94","1095,9","24151,36"
2025-03-24,"2197,72","813,04","756,56","1597,54","1675,1","655,87","2791,83","501,3","2730,66","728,29","2062,0","3906,37","2837,87","1085,1","24339,25"
2025-03-25,"2227,79","822,84","791,98","1664,63","1676,4","653,97","2850,33","509,91","2745,1","723,97","2101,75","3928,66","2844,69","1130,1","24672,14"
2025-03-26,"2205,69","804,52","779,25","1629,42","1670,14","650,01","2793,76","493,47","2709,05","682,4","2047,0","3856,37","2810,73","1117,5","24249,31"
2025-03-27,"2228,79","805,44","761,73","1577,28","1665,07","653,23","2728,0","485,04","2713,29","668,42","2020,0","3834,4","2803,26","1121,1","24065,06"
2025-03-28,"2169,54","770,88","745,42","1542,06","1636,25","641,08","2697,06","461,39","2631,45","657,86","1986,25","3733,45","2746,81","1080,0","23499,51"
2025-03-31,"2211,66","761,04","721,14","1485,6","1653,02","640,05","2633,72","462,32","2607,77","650,13","1930,0","3733,29","2765,25","1051,2","23306,18"
2025-04-01,"2222,21","768,68","730,29","1508,81","1651,88","642,1","2669,5","469,58","2655,0","660,74","1969,25","3763,38","2773,06","1065,0","23549,5"
2025-04-02,"2229,18","784,04","737,06","1509,99","1661,48","642,98","2668,53","469,49","2654,66","662,36","1955,5","3790,85","2790,61","1065,0","23621,75"
2025-04-03,"2023,08","713,64","710,79","1467,89","1595,3","629,36","2592,62","450,6","2591,93","610,66","1868,5","3587,91","2653,09","1006,5","22501,87"
2025-04-04,"1875,63","684,0","628,81","1332,73","1508,69","594,35","2332,49","435,29","2499,74","565,73","1714,5","3365,07","2497,77","900,0","20934,8"
2025-04-07,"1806,73","701,04","594,58","1276,46","1494,32","572,24","2190,82","438,73","2485,99","585,7","1616,5","3373,19","2493,32","854,7","20484,32"
2025-04-08,"1716,72","682,64","597,37","1285,51","1482,16","564,18","2208,22","432,6","2463,06","577,66","1571,25","3312,45","2454,27","814,8","20162,89"
2025-04-09,"1979,87","764,4","659,06","1457,07","1598,69","603,29","2522,51","474,48","2712,66","685,82","1739,25","3710,04","2712,01","887,7","22506,85"
2025-04-10,"1895,94","724,88","639,16","1406,71","1557,75","592,89","2365,36","456,88","2649,17","645,27","1626,5","3552,25","2593,17","827,4","21533,31"
2025-04-11,"1972,9","739,48","708,01","1551,31","1582,27","611,49","2604,71","469,79","2698,49","665,42","1739,75","3617,69","2639,44","900,9","22501,66"
2025-04-14,"2016,41","728,48","810,29","1790,35","1596,09","617,06","2970,24","475,56","2694,05","664,1","1922,75","3642,21","2665,05","993,9","23586,54"
2025-04-15,"2012,63","718,36","791,19","1743,92","1589,36","616,47","2878,38","467,31","2679,6","673,04","1880,5","3646,27","2657,58","955,2","23309,8"
2025-04-16,"1934,27","697,32","805,11","1775,01","1562,04","609,29","2903,04","458,4","2581,51","626,79","1906,75","3536,32","2598,51","974,7","22969,06"
2025-04-17,"1961,25","690,44","806,71","1796,45","1541,5","613,98","2995,39","451,91","2554,9","608,8","1956,25","3535,69","2602,22","992,4","23107,89"
2025-04-21,"1923,22","669,28","788,0","1748,45","1503,14","613,83","2924,31","441,48","2494,74","581,32","1865,5","3448,19","2540,28","954,6","22496,34"
2025-04-22,"1988,73","692,72","827,0","1833,04","1543,51","623,06","3042,29","452,84","2548,23","593,2","1932,5","3538,71","2606,37","990,0","23212,22"
2025-04-23,"2037,12","722,4","851,68","1866,88","1559,43","630,24","3113,37","464,44","2600,82","616,11","1933,0","3618,96","2646,76","979,5","23640,71"
2025-04-24,"2074,66","746,16","834,57","1826,75","1579,4","637,56","3057,76","476,19","2690,5","638,43","1901,25","3720,79","2702,47","967,2","23853,68"
2025-04-25,"2083,72","755,96","843,72","1845,24","1579,55","636,39","3065,98","484,2","2722,11","665,9","1909,75","3762,27","2722,0","960,0","24036,79"
2025-04-28,"2092,28","750,8","824,22","1802,55","1584,48","637,56","3010,38","480,17","2717,32","652,23","1850,75","3761,07","2723,03","943,5","23830,33"
2025-04-29,"2102,93","749,56","828,6","1779,73","1596,06","639,32","2972,66","478,82","2737,32","653,97","1838,25","3785,91","2740,19","933,9","23837,22"
2025-04-30,"2115,78","737,68","804,32","1741,56","1600,51","640,93","2920,44","474,75","2745,8","653,37","1774,75","3785,44","2741,28","894,0","23630,6"
2025-05-01,"2123,94","760,8","781,63","1677,42","1604,76","640,78","2837,76","482,23","2955,18","669,5","1756,25","3834,88","2760,7","877,2","23763,04"
2025-05-02,"2044,59","759,92","775,27","1636,89","1626,9","659,09","2812,13","490,39","3023,81","686,84","1780,5","3891,8","2801,68","872,7","23862,52"
2025-05-05,"1980,27","745,4","760,14","1627,65","1623,83","664,07","2772,97","490,93","3029,99","682,76","1723,25","3868,71","2785,62","843,0","23598,59"
2025-05-06,"1976,49","740,04","782,43","1696,9","1607,99","661,44","2818,42","488,0","3010,13","681,08","1786,25","3832,73","2762,33","905,4","23749,62"
2025-05-07,"1953,98","754,84","791,58","1699,85","1619,06","653,82","2821,32","452,57","3010,4","702,19","1791,25","3847,78","2773,95","908,1","23780,7"
2025-05-08,"1966,33","768,32","797,16","1710,67","1630,21","653,38","2825,19","461,24","3043,89","704,05","1809,0","3887,5","2793,28","925,2","23975,42"
2025-05-09,"1976,68","772,24","811,88","1732,71","1624,46","657,77","2843,56","456,67","3047,78","699,74","1886,0","3884,96","2789,72","981,0","24165,16"
2025-05-12,"2101,5","834,56","848,89","1823,21","1670,97","671,98","2981,37","473,74","3120,93","737,83","2031,5","4043,23","2881,91","1065,9","25287,52"
2025-05-13,"2122,84","845,48","873,17","1829,7","1660,26","673,15","3020,53","476,94","3120,09","779,4","2093,25","4104,85","2900,94","1077,3","25577,9"
2025-05-14,"2116,86","841,0","881,93","1857,24","1656,48","678,28","3032,13","494,4","3146,49","811,85","2102,5","4129,45","2904,65","1087,2","25740,46"
2025-05-15,"2108,09","820,68","851,68","1812,58","1668,02","677,99","2987,65","490,18","3153,59","808,79","2057,5","4133,99","2918,84","1073,1","25562,67"
2025-05-16,"2106,19","822,36","852,47","1819,27","1681,39","677,55","2998,77","496,85","3161,52","812,21","2056,75","4151,98","2937,33","1076,4","25651,05"
2025-05-19,"2081,47","824,64","889,49","1899,35","1687,26","679,01","3080,0","497,89","3193,54","813,23","2126,75","4155,96","2940,54","1107,3","25976,43"
2025-05-20,"2062,32","816,28","874,76","1874,75","1683,05","678,28","3076,13","490,24","3188,67","806,09","2119,0","4142,11","2930,65","1095,0","25837,34"
2025-05-21,"2014,77","804,48","868,39","1828,52","1650,64","676,52","2992,49","503,93","3149,69","790,61","2036,25","4084,55","2881,27","1077,9","25360,02"
2025-05-22,"2007,49","812,4","846,9","1829,7","1650,92","674,32","3013,76","510,84","3165,63","796,79","2037,25","4092,19","2882,41","1083,6","25404,21"
2025-05-23,"1946,78","803,96","861,63","1855,67","1641,1","677,11","3039,39","503,66","3133,06","787,55","2059,0","4054,3","2862,73","1095,6","25321,54"
2025-05-27,"1996,03","824,08","836,56","1809,04","1670,75","675,5","2966,86","516,91","3206,2","812,81","2032,0","4149,67","2922,25","1097,1","25515,75"
2025-05-28,"1998,12","818,88","827,4","1766,15","1661,17","672,42","2929,63","515,29","3183,03","808,67","2035,0","4131,28","2905,34","1108,8","25361,19"
2025-05-29,"1993,43","822,8","781,24","1666,21","1665,27","674,91","2812,62","513,8","3192,22","834,94","1954,75","4139,4","2916,81","1087,8","25056,2"
2025-05-30,"2002,41","820,04","782,43","1662,67","1666,81","666,71","2806,82","513,44","3203,91","810,59","1916,75","4132,88","2913,55","1061,4","24960,39"
2025-06-02,"2010,88","826,6","750,19","1619,58","1670,2","671,54","2738,64","505,34","3215,11","824,09","1879,25","4165,52","2929,96","1038,6","24845,5"
2025-06-03,"2026,53","822,84","754,17","1612,5","1679,26","673,15","2749,77","496,82","3222,07","847,12","1916,75","4198,08","2946,67","1059,6","25005,33"
2025-06-04,"2022,05","828,92","699,25","1494,26","1675,04","681,5","2617,14","502,41","3228,34","851,32","1790,75","4209,78","2945,88","1008,3","24554,93"
2025-06-05,"2000,21","831,64","692,88","1494,85","1671,22","685,02","2641,91","502,89","3254,85","839,74","1840,75","4178,1","2931,64","1016,4","24582,1"
2025-06-06,"2033,01","854,28","714,77","1505,08","1688,6","687,21","2687,58","519,24","3273,64","850,12","1857,75","4218,94","2961,75","1028,1","24880,08"
2025-06-09,"2008,39","867,92","704,82","1491,89","1688,53","693,07","2624,42","527,08","3290,14","855,58","1825,0","4225,15","2964,42","1011,3","24777,71"
2025-06-10,"2020,55","870,44","731,09","1542,85","1693,45","697,03","2785,23","534,59","3277,4","863,56","1900,5","4253,09","2981,22","1088,7","25239,71"
2025-06-11,"1981,77","852,8","713,58","1510,78","1693,41","699,96","2730,33","530,85","3289,23","856,84","1895,25","4238,76","2972,72","1077,6","25043,89"
2025-06-12,"1985,96","852,96","746,61","1533,41","1696,92","701,13","2727,42","525,91","3332,73","869,86","1912,5","4248,71","2984,54","1086,3","25204,95"
2025-06-13,"1958,54","848,4","713,18","1459,63","1666,65","690,0","2656,0","522,83","3305,52","851,68","1862,0","4195,37","2951,17","1088,7","24769,67"
2025-06-16,"1978,18","864,4","689,7","1443,89","1680,33","698,45","2647,74","529,12","3334,61","868,0","1844,5","4253,73","2979,25","1064,4","24876,29"
2025-06-17,"1950,46","859,28","682,93","1434,84","1667,83","689,29","2640,45","526,66","3326,95","864,58","1832,0","4212,25","2953,79","1062,9","24704,22"
2025-06-18,"1959,84","850,08","677,36","1431,89","1666,77","689,14","2630,74","518,79","3342,26","872,73","1830,0","4211,53","2953,34","1058,4","24692,88"
2025-06-20,"2003,9","838,76","660,65","1385,26","1667,24","685,15","2526,29","498,8","3322,5","862,96","1770,0","4194,34","2946,41","1040,4","24402,64"
2025-06-23,"2008,89","833,88","648,71","1358,7","1682,89","690,76","2447,1","494,46","3382,35","864,88","1765,5","4237,47","2975,51","1013,7","24404,79"
2025-06-24,"1996,92","851,08","694,08","1443,1","1702,93","708,66","2559,32","499,18","3410,96","887,25","1805,75","4302,27","3008,38","1030,5","24900,39"
2025-06-25,"2009,49","847,96","674,18","1397,65","1699,26","709,25","2510,25","510,89","3425,99","925,71","1747,25","4313,26","3010,07","991,8","24773,0"
2025-06-26,"2003,9","868,48","671,79","1412,21","1715,35","713,98","2523,86","519,45","3462,04","929,97","1758,0","4353,59","3033,62","1001,4","24967,64"
2025-06-27,"2004,7","893,2","675,77","1408,48","1731,43","711,17","2510,25","534,39","3451,53","946,34","1758,0","4368,5","3048,69","999,9","25042,35"
2025-06-30,"2045,48","877,56","655,08","1381,33","1741,91","713,39","2448,07","527,5","3461,76","947,78","1734,5","4396,79","3063,27","943,5","24937,91"
2025-07-01,"2071,9","881,84","645,13","1365,78","1758,67","714,72","2428,64","526,33","3424,46","919,65","1719,25","4359,73","3062,28","943,5","24821,87"
2025-07-02,"2117,95","879,68","649,11","1367,36","1757,96","717,83","2447,58","534,71","3417,78","943,34","1751,0","4390,1","3076,16","961,2","25011,76"
2025-07-03,"2129,02","893,64","651,49","1377,19","1771,32","721,08","2478,19","537,38","3471,71","955,88","1799,0","4433,3","3100,4","968,4","25288,01"
2025-07-07,"2093,13","893,88","616,07","1305,97","1755,15","710,88","2348,96","529,18","3463,92","949,28","1726,5","4399,9","3077,3","927,0","24797,12"
2025-07-08,"2093,73","877,44","650,3","1395,88","1748,75","715,31","2462,64","521,9","3456,26","959,84","1870,75","4402,37","3075,61","991,5","25222,3"
2025-07-09,"2104,99","890,16","639,55","1380,93","1757,21","714,13","2428,15","528,67","3504,21","977,12","1765,75","4433,54","3094,06","957,3","25175,77"
2025-07-10,"2117,66","889,04","618,46","1339,22","1765,04","716,05","2366,45","531,66","3490,09","984,44","1764,25","4427,16","3102,78","954,0","25066,29"
2025-07-11,"2105,19","900,08","583,44","1293,97","1753,45","713,69","2288,23","539,35","3502,89","989,36","1713,0","4417,2","3091,87","929,1","24820,83"
2025-07-14,"2079,87","902,76","586,23","1290,23","1757,45","714,72","2273,17","543,45","3500,8","984,26","1775,5","4433,22","3097,77","932,4","24871,84"
2025-07-15,"2084,76","905,4","600,95","1303,42","1739,93","719,9","2305,72","544,77","3520,29","1024,03","1811,25","4437,28","3084,54","948,3","25030,54"
